"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-07-01","2023-07-31","NT","Unknown","17-25","mobile_phone_use","Police issued","1","1","1"
2023,"2023-07-01","2023-07-31","NT","Unknown","26-39","mobile_phone_use","Police issued","9","0","0"
2023,"2023-07-01","2023-07-31","NT","Unknown","40-64","mobile_phone_use","Police issued","4","0","0"
2023,"2023-07-01","2023-07-31","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-07-01","2023-07-31","SA","Unknown","17-25","mobile_phone_use","Police issued","109","unknown","unknown"
2023,"2023-07-01","2023-07-31","SA","Unknown","26-39","mobile_phone_use","Police issued","194","unknown","unknown"
2023,"2023-07-01","2023-07-31","SA","Unknown","40-64","mobile_phone_use","Police issued","146","unknown","unknown"
2023,"2023-07-01","2023-07-31","SA","Unknown","65 and over","mobile_phone_use","Police issued","18","unknown","unknown"
2023,"2023-07-01","2023-07-31","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-07-01","2023-07-31","TAS","Unknown","17-25","mobile_phone_use","Police issued","28","unknown","0"
2023,"2023-07-01","2023-07-31","TAS","Unknown","26-39","mobile_phone_use","Police issued","51","unknown","1"
2023,"2023-07-01","2023-07-31","TAS","Unknown","40-64","mobile_phone_use","Police issued","42","unknown","1"
2023,"2023-07-01","2023-07-31","TAS","Unknown","65 and over","mobile_phone_use","Police issued","12","unknown","0"
2023,"2023-07-01","2023-07-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","30","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","59","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","51","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","11","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","150","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","216","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","520","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","368","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","55","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","3157","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","7","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","16","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Outer Regional Australia","Unknown","mobile_phone_use","Mobile camera","6","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Unknown","17-25","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Unknown","26-39","mobile_phone_use","Police issued","9","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Unknown","40-64","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-07-01","2023-07-31","VIC","Unknown","Unknown","mobile_phone_use","Mobile camera","283","unknown","unknown"
2023,"2023-07-01","2023-07-31","WA","Unknown","17-25","mobile_phone_use","Police issued","60","unknown","unknown"
2023,"2023-07-01","2023-07-31","WA","Unknown","17-25","mobile_phone_use","Unknown","unknown","0","5"
2023,"2023-07-01","2023-07-31","WA","Unknown","26-39","mobile_phone_use","Police issued","115","unknown","unknown"
2023,"2023-07-01","2023-07-31","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","0","4"
2023,"2023-07-01","2023-07-31","WA","Unknown","40-64","mobile_phone_use","Police issued","92","unknown","unknown"
2023,"2023-07-01","2023-07-31","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","0","4"
2023,"2023-07-01","2023-07-31","WA","Unknown","65 and over","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-07-01","2023-07-31","WA","Unknown","65 and over","mobile_phone_use","Unknown","unknown","0","1"
2023,"2023-08-01","2023-08-31","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued","9","unknown","unknown"
2023,"2023-08-01","2023-08-31","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued","8","unknown","unknown"
2023,"2023-08-01","2023-08-31","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-08-01","2023-08-31","NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued","35","unknown","2"
2023,"2023-08-01","2023-08-31","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued","39","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued","33","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","7","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","1"
2023,"2023-08-01","2023-08-31","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued","298","unknown","2"
2023,"2023-08-01","2023-08-31","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued","298","unknown","8"
2023,"2023-08-01","2023-08-31","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued","227","unknown","3"
2023,"2023-08-01","2023-08-31","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","14","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued","4","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued","12","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued","4","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","3","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Remote Australia","26-39","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Unknown","17-25","mobile_phone_use","Police issued","4","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Unknown","26-39","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-08-01","2023-08-31","NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera","16242","unknown","unknown"
2023,"2023-08-01","2023-08-31","NSW","Very Remote Australia","40-64","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-08-01","2023-08-31","NT","Unknown","17-25","mobile_phone_use","Police issued","2","1","1"
2023,"2023-08-01","2023-08-31","NT","Unknown","26-39","mobile_phone_use","Police issued","6","0","0"
2023,"2023-08-01","2023-08-31","NT","Unknown","40-64","mobile_phone_use","Police issued","10","0","0"
2023,"2023-08-01","2023-08-31","NT","Unknown","65 and over","mobile_phone_use","Police issued","2","0","0"
2023,"2023-08-01","2023-08-31","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","17-25","mobile_phone_use","Police issued","108","unknown","unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","26-39","mobile_phone_use","Police issued","187","unknown","unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","40-64","mobile_phone_use","Police issued","148","unknown","unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","65 and over","mobile_phone_use","Police issued","29","unknown","unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-08-01","2023-08-31","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera","1","unknown","0"
2023,"2023-08-01","2023-08-31","TAS","Unknown","17-25","mobile_phone_use","Police issued","29","unknown","1"
2023,"2023-08-01","2023-08-31","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera","11","unknown","0"
2023,"2023-08-01","2023-08-31","TAS","Unknown","26-39","mobile_phone_use","Police issued","55","unknown","2"
2023,"2023-08-01","2023-08-31","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera","16","unknown","0"
2023,"2023-08-01","2023-08-31","TAS","Unknown","40-64","mobile_phone_use","Police issued","35","unknown","0"
2023,"2023-08-01","2023-08-31","TAS","Unknown","65 and over","mobile_phone_use","Police issued","8","unknown","0"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","36","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","72","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","57","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","295","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","246","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","686","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","546","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","51","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","3882","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","11","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","28","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","22","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Unknown","17-25","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Unknown","26-39","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Unknown","40-64","mobile_phone_use","Police issued","7","unknown","unknown"
2023,"2023-08-01","2023-08-31","VIC","Unknown","Unknown","mobile_phone_use","Mobile camera","560","unknown","unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","mobile_phone_use","Police issued","48","unknown","unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","mobile_phone_use","Unknown","unknown","1","2"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","mobile_phone_use","Police issued","107","unknown","unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","2","8"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","mobile_phone_use","Police issued","96","unknown","unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","0","5"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","mobile_phone_use","Police issued","3","unknown","unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued","35","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued","55","unknown","1"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued","43","unknown","5"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued","257","unknown","5"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued","290","unknown","12"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued","195","unknown","4"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","19","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued","12","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued","8","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued","9","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Remote Australia","65 and over","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Unknown","17-25","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-09-01","2023-09-30","NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera","16198","unknown","unknown"
2023,"2023-09-01","2023-09-30","NT","Unknown","17-25","mobile_phone_use","Police issued","4","0","0"
2023,"2023-09-01","2023-09-30","NT","Unknown","26-39","mobile_phone_use","Police issued","6","0","0"
2023,"2023-09-01","2023-09-30","NT","Unknown","40-64","mobile_phone_use","Police issued","2","0","0"
2023,"2023-09-01","2023-09-30","NT","Unknown","65 and over","mobile_phone_use","Police issued","1","0","0"
2023,"2023-09-01","2023-09-30","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-09-01","2023-09-30","SA","Unknown","17-25","mobile_phone_use","Police issued","107","unknown","unknown"
2023,"2023-09-01","2023-09-30","SA","Unknown","26-39","mobile_phone_use","Police issued","178","unknown","unknown"
2023,"2023-09-01","2023-09-30","SA","Unknown","40-64","mobile_phone_use","Police issued","171","unknown","unknown"
2023,"2023-09-01","2023-09-30","SA","Unknown","65 and over","mobile_phone_use","Police issued","37","unknown","unknown"
2023,"2023-09-01","2023-09-30","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-09-01","2023-09-30","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera","12","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","17-25","mobile_phone_use","Police issued","21","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera","38","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","26-39","mobile_phone_use","Police issued","44","unknown","2"
2023,"2023-09-01","2023-09-30","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera","54","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","40-64","mobile_phone_use","Police issued","32","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera","6","unknown","0"
2023,"2023-09-01","2023-09-30","TAS","Unknown","65 and over","mobile_phone_use","Police issued","7","unknown","0"
2023,"2023-09-01","2023-09-30","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","30","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","65","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","36","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","274","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","256","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","608","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","412","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","47","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","4933","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","12","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","13","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","11","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Unknown","17-25","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Unknown","26-39","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-09-01","2023-09-30","VIC","Unknown","40-64","mobile_phone_use","Police issued","2","unknown","unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","17-25","mobile_phone_use","Police issued","42","unknown","unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","17-25","mobile_phone_use","Unknown","unknown","0","2"
2023,"2023-09-01","2023-09-30","WA","Unknown","26-39","mobile_phone_use","Police issued","64","unknown","unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","0","11"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","mobile_phone_use","Police issued","65","unknown","unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","0","2"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","mobile_phone_use","Police issued","12","unknown","unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","mobile_phone_use","Unknown","unknown","0","1"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued","15","unknown","unknown"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued","49","unknown","1"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued","62","unknown","1"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued","40","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued","264","unknown","1"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued","336","unknown","7"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued","225","unknown","5"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","15","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued","10","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued","7","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued","9","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","17-25","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","26-39","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Unknown","17-25","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Unknown","26-39","mobile_phone_use","Police issued","4","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Unknown","65 and over","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-10-01","2023-10-31","NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera","15740","unknown","unknown"
2023,"2023-10-01","2023-10-31","NSW","Very Remote Australia","26-39","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-10-01","2023-10-31","NT","Unknown","17-25","mobile_phone_use","Police issued","5","0","1"
2023,"2023-10-01","2023-10-31","NT","Unknown","26-39","mobile_phone_use","Police issued","8","0","0"
2023,"2023-10-01","2023-10-31","NT","Unknown","40-64","mobile_phone_use","Police issued","5","0","0"
2023,"2023-10-01","2023-10-31","NT","Unknown","65 and over","mobile_phone_use","Police issued","1","0","0"
2023,"2023-10-01","2023-10-31","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","17-25","mobile_phone_use","Police issued","117","unknown","unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","26-39","mobile_phone_use","Police issued","169","unknown","unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","40-64","mobile_phone_use","Police issued","136","unknown","unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","65 and over","mobile_phone_use","Police issued","33","unknown","unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-10-01","2023-10-31","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera","27","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","17-25","mobile_phone_use","Police issued","35","unknown","1"
2023,"2023-10-01","2023-10-31","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera","123","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","26-39","mobile_phone_use","Police issued","41","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera","110","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","40-64","mobile_phone_use","Police issued","47","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera","16","unknown","0"
2023,"2023-10-01","2023-10-31","TAS","Unknown","65 and over","mobile_phone_use","Police issued","5","unknown","0"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera","37","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","38","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera","155","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","87","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera","175","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","64","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera","27","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","329","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera","261","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","228","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera","1466","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","565","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera","1753","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","425","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera","255","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","39","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","1786","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","8","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","12","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","18","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","26-39","mobile_phone_use","Mobile camera","3","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","26-39","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","40-64","mobile_phone_use","Mobile camera","21","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","40-64","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","65 and over","mobile_phone_use","Mobile camera","3","unknown","unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","Unknown","mobile_phone_use","Mobile camera","8","unknown","unknown"
